attachment_path,literature_count,literature_ids_json
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\宏观审慎视角的中国影子银行风险研究.pdf,1,[241]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\基于非线性关联网络的系统性金融风险研究.pdf,1,[242]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\房地产价格波动及市场发展研究与展望.pdf,1,[243]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\社会融资规模影响房地产价格波动的实证研究.pdf,1,[244]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\预期因素对房价的作用机制研究——基于最优跨期模型的分析.pdf,1,[245]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\从城投企业债务风险看地方政府债务约束.pdf,1,[246]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\房产限购政策对银行系统性风险的影响.pdf,1,[249]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\部门逆周期资本监管框架及对中国的启示.pdf,1,[250]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\对发展和完善我国房地产信贷的思考.pdf,1,[251]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\中国商业银行系统性风险监测分析.pdf,1,[252]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\防范商业银行投资银行业务风险的监管框架与政策建议.pdf,1,[253]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\信息科技助力“穿透式”金融监管研究.pdf,1,[254]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\证券化与社会贷款规模扩张：机制、后果及解决办法.pdf,1,[255]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\天津市房地产周期波动规律研究.pdf,1,[256]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\跨境资本流动对银行系统性风险影响的实证研究.pdf,1,[257]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\我国房地产价格影响因素的实证研究——基于2003—2008年数据.pdf,1,[258]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\银行系统性风险测度最新研究比较.pdf,1,[260]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\利率水平变动对商业银行系统性金融风险的影响.pdf,1,[262]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\宏观经济感知与系统性风险：来自上市商业银行的证据.pdf,1,[263]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\河南省银行业稳定和风险监测评估研究.pdf,1,[264]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\基于宏观审慎视角的系统性金融风险研究.pdf,1,[265]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\金融科技发展对我国银行系统性风险的影响研究.pdf,1,[266]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\房地产价格波动的动态模型分析.pdf,1,[267]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\投资何处去_.pdf,1,[269]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\贷款集中度对商业银行系统性风险溢出影响研究.pdf,1,[270]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\二线城市及其周边城市带房价的关联性研究——以南京市和滁州市为例.pdf,1,[271]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\对我国系统重要性银行的市场约束真的有效吗——基于9起监管事件的实证研究.pdf,1,[272]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\银行股价是否反映了影子银行的潜在风险？——基于中国上市银行的实证研究.pdf,1,[273]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\系统性风险与银行业监管_来自美国金融危机的启示和思考.pdf,1,[274]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\货币流动性过剩与房地产价格波动的实证分析.pdf,1,[275]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\互联网金融发展对商业银行系统性风险影响研究.pdf,1,[276]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\中国上市商业银行系统性风险测度——基于SCCA方法的分析.pdf,1,[277]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\北京市房地产价格近期不会出现大波动.pdf,1,[279]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\“一带一路”沿线西亚地区的银行系统性风险研究.pdf,1,[280]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\基于经济周期因素的我国房地产价格波动对居民消费影响的实证研究.pdf,1,[281]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\房地产价格波动与金融脆弱性_——基于中国的实证研究.pdf,1,[282]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\中国房地产价格波动的宏观经济效应实证研究.pdf,1,[283]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\银行系统性风险的随机微分方程建模与应用研究.pdf,1,[284]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\商业银行系统风险—β系数的测算.pdf,1,[285]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\资管新规、监管套利与系统性风险抑制——来自银行理财业务的证据.pdf,1,[286]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\信贷资产证券化、银行关联水平与系统性风险.pdf,1,[288]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\货币供应量与股票、房地产价格相互影响的实证研究.pdf,1,[290]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\不同货币政策工具对系统性金融风险的影响研究.pdf,1,[291]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\银行房地产业务授信风险的影响因素与应对策略探讨.pdf,1,[292]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\房地产行业财务风险的防范对策分析.pdf,1,[293]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\商业银行系统性风险的实证研究——基于MPA监管视角下影子银行的影响效应.pdf,1,[294]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\存款保险与总损失吸收能力监管协调研究——基于存款保险基金计入TLAC的视角.pdf,1,[295]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\影子银行规模对我国银行业系统性风险的影响研究.pdf,1,[296]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\“是该停下脚步反思问题了”.pdf,1,[297]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\我国房地产价格波动对金融脆弱性的影响研究.pdf,1,[299]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\利率市场化、外汇市场波动和商业银行系统性风险.pdf,1,[300]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\新金融监管框架下农村中小银行风险治理的系统性重塑.pdf,1,[301]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\房地产资产、经济扰动和宏观经济波动.pdf,1,[303]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\商业银行房地产抵押贷款风险防范研究.pdf,1,[304]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\土地供给弹性与房价波动_影响机制及实证研究.pdf,1,[305]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\货币政策、物价波动与房地产投资的联动关系——基于VAR模型的实证研究.pdf,1,[306]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\论房地产信贷业务的风险控制——以大连地区商业银行为例.pdf,1,[307]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\宏观审慎监管、银行同质化与商业银行系统性风险.pdf,1,[308]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\宏观经济波动下三级财务预警指数体系的构建——以江浙沪房地产企业为例.pdf,1,[309]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\韩国存款保险制度研究.pdf,1,[310]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\经济周期波动中的房地产抵押贷款风险分析.pdf,1,[311]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\数字经济能否降低银行系统性风险.pdf,1,[312]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\银行贷款与房地产价格波动.pdf,1,[314]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\宏观审慎政策降低了银行系统性风险吗？——基于中国A股上市商业银行的经验证据.pdf,1,[315]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\宏观审慎框架下系统重要性银行风险评价及其防范路径研究.pdf,1,[316]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\资产证券化对银行风险承担的影响：一个文献综述.pdf,1,[317]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\房地产价格波动经济因素总结.pdf,1,[318]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\商业银行理财产品市场系统性风险实证研究.pdf,1,[319]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\中国房地产价格波动对贸易差额影响的实证研究.pdf,1,[320]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\我国房地产行业价格影响因素及波动趋势分析.pdf,1,[321]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\银行流动性创造降低系统性风险的机制研究.pdf,1,[322]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\互联网金融对商业银行系统性风险的影响——基于沪深股市上市商业银行的证据.pdf,1,[323]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\开放条件下银行系统性风险生成机制研究.pdf,1,[324]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\金融科技行业发展对我国商业银行风险影响的测度.pdf,1,[326]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\中国房地产金融风险预警系统研究.pdf,1,[327]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\我国房地产业发展问题研究述评.pdf,1,[329]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\完善宏观审慎政策框架  央行需有更大权限.pdf,1,[330]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\房地产价格波动、对外直接投资与金融发展的区域关系研究.pdf,1,[331]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\房地产周期波动与次贷危机及其对我国的启示.pdf,1,[333]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\基于网络动态模拟的银行间市场系统性风险研究.pdf,1,[334]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\金融科技对系统性金融风险扩散的影响机制研究.pdf,1,[335]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\宏观审慎监管下系统性风险生成机制及我国防范策略研究.pdf,1,[336]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\房地产价格与通货膨胀关系的实证研究.pdf,1,[337]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\现金流波动对企业投资的影响——中国房地产上市公司经验分析.pdf,1,[338]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\流动性冲击与资产价格波动研究——基于中国数据的实证检验.pdf,1,[339]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\论我国影子银行的发展与监管.pdf,1,[340]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\“十一五”以来我国城市住房价格变化与房地产政策的相关性研究.pdf,1,[341]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\金融行政处罚对银行风险的影响研究.pdf,1,[342]
